Cherries,colless,sackin,total_cophenetic,ladder,width,depth,wid_dep_ratio
6.700000000000000400e-01,3.578498553372925356e-02,9.423354395741082024e-02,2.986200000000000000e+04,2.000000000000000042e-02,1.400000000000000000e+01,7.000000000000000000e+01,5.000000000000000000e+00
5.999999999999999778e-01,7.050403532815592567e-02,1.405045027115776890e-01,1.155980000000000000e+05,7.000000000000000666e-02,2.300000000000000000e+01,3.900000000000000000e+01,1.695652173913043459e+00
6.600000000000000311e-01,4.146997614334297505e-02,9.711925966465993765e-02,3.251700000000000000e+04,2.500000000000000139e-02,1.500000000000000000e+01,6.400000000000000000e+01,4.266666666666666607e+00
6.999999999999999556e-01,3.218110755799197947e-02,9.229314891288123435e-02,3.210300000000000000e+04,2.999999999999999889e-02,1.300000000000000000e+01,6.900000000000000000e+01,5.307692307692307487e+00
6.300000000000000044e-01,9.867519415258108051e-02,1.649833325041046850e-01,1.449370000000000000e+05,2.000000000000000042e-02,2.400000000000000000e+01,4.200000000000000000e+01,1.750000000000000000e+00
6.600000000000000311e-01,5.182478046799654514e-02,1.074182795163938497e-01,4.908300000000000000e+04,3.500000000000000333e-02,1.700000000000000000e+01,6.200000000000000000e+01,3.647058823529411686e+00
6.400000000000000133e-01,4.984518552357748017e-02,1.081148315836608781e-01,4.342600000000000000e+04,1.000000000000000021e-02,1.800000000000000000e+01,5.800000000000000000e+01,3.222222222222222321e+00
6.300000000000000044e-01,4.456626567179330922e-02,1.009502960346285866e-01,4.219000000000000000e+04,2.999999999999999889e-02,1.700000000000000000e+01,6.200000000000000000e+01,3.647058823529411686e+00
6.800000000000000488e-01,4.172377036698644848e-02,9.955719190009452990e-02,3.422200000000000000e+04,0.000000000000000000e+00,1.500000000000000000e+01,5.900000000000000000e+01,3.933333333333333126e+00
6.700000000000000400e-01,4.020100502512562873e-02,9.687049106920742059e-02,3.457300000000000000e+04,2.999999999999999889e-02,1.700000000000000000e+01,6.200000000000000000e+01,3.647058823529411686e+00
6.999999999999999556e-01,4.385564184559159751e-02,1.049305935618687485e-01,3.487800000000000000e+04,3.500000000000000333e-02,1.800000000000000000e+01,4.900000000000000000e+01,2.722222222222222321e+00
