# Cherries,colless,sackin,total_cophenetic,ladder,width,depth,wid_dep_ratio
6.263345195729537185e-01,1.093710211357270118e-01,1.309212272916903674e-01,2.923478000000000000e+06,3.736654804270462815e-01,6.400000000000000000e+01,5.000000000000000000e+01,7.812500000000000000e-01
6.548042704626334531e-01,1.096829640947288020e-01,1.304977181072299874e-01,3.213745000000000000e+06,3.451957295373665469e-01,6.300000000000000000e+01,4.800000000000000000e+01,7.619047619047618625e-01
6.583629893238434061e-01,1.115482556659027208e-01,1.323244965297530884e-01,3.319722000000000000e+06,3.416370106761565939e-01,6.400000000000000000e+01,5.600000000000000000e+01,8.750000000000000000e-01
6.583629893238434061e-01,1.091800356506238828e-01,1.301121351183929520e-01,3.311344000000000000e+06,3.416370106761565939e-01,6.000000000000000000e+01,4.800000000000000000e+01,8.000000000000000444e-01
6.405693950177936413e-01,1.117710720651897138e-01,1.324319540840191711e-01,3.318528000000000000e+06,3.594306049822064142e-01,6.100000000000000000e+01,5.800000000000000000e+01,9.508196721311474864e-01
6.441281138790035943e-01,1.133116883116883078e-01,1.339363598437440794e-01,3.326708000000000000e+06,3.558718861209964612e-01,6.200000000000000000e+01,5.400000000000000000e+01,8.709677419354838745e-01
6.690391459074732650e-01,1.286478227654698214e-01,1.487465392346493664e-01,3.947484000000000000e+06,3.309608540925266795e-01,7.100000000000000000e+01,4.000000000000000000e+01,5.633802816901408717e-01
6.441281138790035943e-01,1.128851540616246513e-01,1.334622823984526196e-01,3.324852000000000000e+06,3.558718861209964612e-01,6.400000000000000000e+01,4.400000000000000000e+01,6.875000000000000000e-01
6.441281138790035943e-01,1.124013241660300477e-01,1.330577363118038980e-01,3.335481000000000000e+06,3.558718861209964612e-01,6.100000000000000000e+01,5.400000000000000000e+01,8.852459016393442459e-01
6.441281138790035943e-01,1.226317799847211620e-01,1.432914880974956173e-01,3.687271000000000000e+06,3.558718861209964612e-01,6.700000000000000000e+01,5.000000000000000000e+01,7.462686567164179552e-01
